"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent"
"11","SaBxdpyy3oY","2012-12-21T16:58:50.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Code Pink Protester Disrupts NRA News Conference","A Code Pink protestor interrupts a news conference held by the National Rifle Association in response to the shooting at a school in Newtown, Conn.","https://i.ytimg.com/vi/SaBxdpyy3oY/default.jpg","120","90","https://i.ytimg.com/vi/SaBxdpyy3oY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/SaBxdpyy3oY/hqdefault.jpg","480","360","Wall Street Journal","none"
"12","mYqP9-89HlM","2012-12-20T17:52:16.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Smith & Wesson Drawn Into National Gun Debate","Before Newtown's tragic school shooting, Smith & Wesson was preparing a refresh on their marketing outreach. But now, they've been drawn into a national gun control debate. James Hagerty reports...","https://i.ytimg.com/vi/mYqP9-89HlM/default.jpg","120","90","https://i.ytimg.com/vi/mYqP9-89HlM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/mYqP9-89HlM/hqdefault.jpg","480","360","Wall Street Journal","none"
"13","9U42jbEoWX4","2012-12-17T18:26:17.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Lawmakers Debate Gun Control Following Shooting","Elected officials argued Sunday over how to prevent mass shootings like the one at an elementary school in Connecticut, with some calling for stricter gun controls and others arguing the restrictio...","https://i.ytimg.com/vi/9U42jbEoWX4/default.jpg","120","90","https://i.ytimg.com/vi/9U42jbEoWX4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/9U42jbEoWX4/hqdefault.jpg","480","360","Wall Street Journal","none"
"14","3gB8405QZg8","2012-12-14T19:40:31.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Connecticut Shooting Leaves at Least 25 Dead","Roy Occhiogrosso, a spokesman for Connecticut Gov. Dannel Malloy, begins a news conference discussing a shooting at a Newtown Friday morning that left at least two dozen dead. He said the governor...","https://i.ytimg.com/vi/3gB8405QZg8/default.jpg","120","90","https://i.ytimg.com/vi/3gB8405QZg8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/3gB8405QZg8/hqdefault.jpg","480","360","Wall Street Journal","none"
"15","VMF-9Jg7Da0","2012-12-17T18:35:24.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Keeping Troubled Kids From Being Violent Adults","What can really be done to intervene in the behavior of troubled students before they develop into dangerous adults and what options are available to parents? Steven Kurtz, Child Mind Institute's...","https://i.ytimg.com/vi/VMF-9Jg7Da0/default.jpg","120","90","https://i.ytimg.com/vi/VMF-9Jg7Da0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/VMF-9Jg7Da0/hqdefault.jpg","480","360","Wall Street Journal","none"
"16","2SAWeR6l-cs","2012-12-21T06:54:44.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","A Brief History of the NRA","In its 141st year, the NRA has risen to become one of America's most powerful lobby groups. Now the NRA is responding to a massacre that has President Obama advocating for more stringent gun...","https://i.ytimg.com/vi/2SAWeR6l-cs/default.jpg","120","90","https://i.ytimg.com/vi/2SAWeR6l-cs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2SAWeR6l-cs/hqdefault.jpg","480","360","Wall Street Journal","none"
"17","wYCIXmaBJeY","2012-06-29T18:41:24.000Z","UC-pc9rtdOviamW9SA_7xeGw","columbine high school shooting, april 20, 1999","This massacre wasn't meant to be just a shooting. It was meant to be a propane bombing... with even more severe results. Also, pipe bombs. The propane bombs failed. Thirteen murdered, more...","https://i.ytimg.com/vi/wYCIXmaBJeY/default.jpg","120","90","https://i.ytimg.com/vi/wYCIXmaBJeY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wYCIXmaBJeY/hqdefault.jpg","480","360","WhalesTales99","none"
"18","72Dwtk3YW-M","2012-12-07T00:07:06.000Z","UCMnd9MVPpbyGENKMZeevuPg","Ardsley Shooting Suspect Caught","Video By: Joe Cosey SAVANNAH, GA (July 3, 2008 6:45 p.m.): Savannah-Chatham Metro Police have arrested one man and are seeking a second in connection with a shooting early last Saturday morning,...","https://i.ytimg.com/vi/72Dwtk3YW-M/default.jpg","120","90","https://i.ytimg.com/vi/72Dwtk3YW-M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/72Dwtk3YW-M/hqdefault.jpg","480","360","SMNvideoarchives","none"
"19","2ELk1S-A5qc","2012-12-14T23:06:20.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Shooting at Connecticut School Leaves Dozens Dead","A gunman opened fire at a Connecticut elementary school where his mother worked, killing 26 people, including 20 children. The shooter was found dead inside the school and another person was...","https://i.ytimg.com/vi/2ELk1S-A5qc/default.jpg","120","90","https://i.ytimg.com/vi/2ELk1S-A5qc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2ELk1S-A5qc/hqdefault.jpg","480","360","Wall Street Journal","none"
"20","UeO5QTAryNE","2012-12-05T21:14:01.000Z","UCaWd5_7JhbQBe4dknZhsHJg","Top 10 Infamous Mass Shootings in the U.S.","Top 10 Infamous Mass Shootings in the U.S. Subscribe http://goo.gl/Q2kKrD These violent tragedies are a sobering reminder of how quickly life can change. Join http://www.WatchMojo.com as we...","https://i.ytimg.com/vi/UeO5QTAryNE/default.jpg","120","90","https://i.ytimg.com/vi/UeO5QTAryNE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/UeO5QTAryNE/hqdefault.jpg","480","360","WatchMojo.com","none"
"21","ItsOJUpK-cY","2012-12-15T04:12:23.000Z","UCBi2mrWuNuyYy4gbM6fU18Q","Sandy Hook Elementary School Shooting: Why Did Adam Lanza Snap? - ABC News","20/20 Part 2: Shooter was ""a little bit different - kind of repressed.""","https://i.ytimg.com/vi/ItsOJUpK-cY/default.jpg","120","90","https://i.ytimg.com/vi/ItsOJUpK-cY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ItsOJUpK-cY/hqdefault.jpg","480","360","ABC News","none"
"22","edP82lX79ns","2012-12-14T22:51:02.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Law-Enforcement Officials React to School Shooting","What are law-enforcement officials saying about the school shooting in Connecticut? Devlin Barrett has details on The News Hub.","https://i.ytimg.com/vi/edP82lX79ns/default.jpg","120","90","https://i.ytimg.com/vi/edP82lX79ns/mqdefault.jpg","320","180","https://i.ytimg.com/vi/edP82lX79ns/hqdefault.jpg","480","360","Wall Street Journal","none"
"23","RHrPA_48tDM","2012-12-14T19:51:08.000Z","UCf_RXYiC9Ls6Lw4Gfzbuwfg","Newtown School Shooting","http://gayfamilyvalues.blogspot.com/2012/12/hearts-in-newtown.html Twenty-seven people, including 18 children, have been killed in a shooting at Sandy Hook Elementary School, according to...","https://i.ytimg.com/vi/RHrPA_48tDM/default.jpg","120","90","https://i.ytimg.com/vi/RHrPA_48tDM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/RHrPA_48tDM/hqdefault.jpg","480","360","Gay Family Values","none"
"24","w-vOICHuUvc","2012-12-14T22:17:27.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","'Columbine' Author on School Shooting","David Cullen, author of the book ""Columbine,"" joins The News Hub to discuss what would cause someone to commit a mass shooting such as the one that left at least two dozen dead at a Connecticut...","https://i.ytimg.com/vi/w-vOICHuUvc/default.jpg","120","90","https://i.ytimg.com/vi/w-vOICHuUvc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/w-vOICHuUvc/hqdefault.jpg","480","360","Wall Street Journal","none"
"25","d9hp8FTkgK4","2012-12-14T20:26:29.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Connecticut Hospital Deals With School Shooting","Andrea Rynn of Danbury Hospital joins Clemency Burton-Hill and Simon Constable with the latest on a shooting at a Connecticut school that left at least 25 people dead. Photo: Getty Images....","https://i.ytimg.com/vi/d9hp8FTkgK4/default.jpg","120","90","https://i.ytimg.com/vi/d9hp8FTkgK4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/d9hp8FTkgK4/hqdefault.jpg","480","360","Wall Street Journal","none"
"26","tKr3eU2m1x4","2012-12-17T18:28:31.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Funerals for First Two Shooting Victims to Be Held - Newtown School Shooting","In Newtown, Conn., funerals for the first two victims in the Sandy Hook Elementary School shooting are being held. Clemency Burton-Hill reports. Photo: Getty Images. Subscribe to the WSJ Live...","https://i.ytimg.com/vi/tKr3eU2m1x4/default.jpg","120","90","https://i.ytimg.com/vi/tKr3eU2m1x4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/tKr3eU2m1x4/hqdefault.jpg","480","360","Wall Street Journal","none"
"27","D6aMf1pv0d0","2012-12-17T17:07:19.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Sen. Lieberman on Gun Debate After Sandy Hook - Newtown School Shooting","Connecticut Sen. Joseph Lieberman joins the Markets Hub to discuss renewed calls for gun control following the Sandy Hook school shooting. Photo: Getty Images. Subscribe to the WSJ Live YouTube...","https://i.ytimg.com/vi/D6aMf1pv0d0/default.jpg","120","90","https://i.ytimg.com/vi/D6aMf1pv0d0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/D6aMf1pv0d0/hqdefault.jpg","480","360","Wall Street Journal","none"
"28","oHfVgFQXceE","2012-12-17T20:51:33.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","No Connection Between Shooter, Sandy Hook School","Connecticut officials say there is no connection between the shooter who killed more than two dozen people and Sandy Hook Elementary School. Clemency Burton-Hill reports. Photo: AP. Subscribe...","https://i.ytimg.com/vi/oHfVgFQXceE/default.jpg","120","90","https://i.ytimg.com/vi/oHfVgFQXceE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/oHfVgFQXceE/hqdefault.jpg","480","360","Wall Street Journal","none"
"29","WEezFOzB2M4","2012-12-14T23:01:51.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","How Children Experience Traumatic Events","Dr. John Walkup, director of child and adolescent psychiatry at New York Presbyterian Hospital, discusses how children may be dealing with traumatic events such as the school shooting in Connecticu...","https://i.ytimg.com/vi/WEezFOzB2M4/default.jpg","120","90","https://i.ytimg.com/vi/WEezFOzB2M4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/WEezFOzB2M4/hqdefault.jpg","480","360","Wall Street Journal","none"
"30","wYCIXmaBJeY","2012-06-29T18:41:24.000Z","UC-pc9rtdOviamW9SA_7xeGw","columbine high school shooting, april 20, 1999","This massacre wasn't meant to be just a shooting. It was meant to be a propane bombing... with even more severe results. Also, pipe bombs. The propane bombs failed. Thirteen murdered, more...","https://i.ytimg.com/vi/wYCIXmaBJeY/default.jpg","120","90","https://i.ytimg.com/vi/wYCIXmaBJeY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/wYCIXmaBJeY/hqdefault.jpg","480","360","WhalesTales99","none"
"31","-8pNvJX-Yyc","2012-12-14T21:37:12.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","President Obama Reacts to Connecticut Shooting","In a news conference at the White House, an emotional President Barack Obama reacts to a shooting at a Connecticut elementary school that has left at least 25 people dead.","https://i.ytimg.com/vi/-8pNvJX-Yyc/default.jpg","120","90","https://i.ytimg.com/vi/-8pNvJX-Yyc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-8pNvJX-Yyc/hqdefault.jpg","480","360","Wall Street Journal","none"
"32","XbkKhbXGrgI","2012-12-14T19:29:54.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Officials Give Details Connecticut Shooting","Paul Vance of Connecticut State Police and Roy Occhiogrosso, a spokesman for Connecticut Gov. Dannel Malloy, give details on a shooting at a school Friday that killed at least 25 people. Photo:...","https://i.ytimg.com/vi/XbkKhbXGrgI/default.jpg","120","90","https://i.ytimg.com/vi/XbkKhbXGrgI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/XbkKhbXGrgI/hqdefault.jpg","480","360","Wall Street Journal","none"
"33","SaBxdpyy3oY","2012-12-21T16:58:50.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Code Pink Protester Disrupts NRA News Conference","A Code Pink protestor interrupts a news conference held by the National Rifle Association in response to the shooting at a school in Newtown, Conn.","https://i.ytimg.com/vi/SaBxdpyy3oY/default.jpg","120","90","https://i.ytimg.com/vi/SaBxdpyy3oY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/SaBxdpyy3oY/hqdefault.jpg","480","360","Wall Street Journal","none"
"34","mYqP9-89HlM","2012-12-20T17:52:16.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Smith & Wesson Drawn Into National Gun Debate","Before Newtown's tragic school shooting, Smith & Wesson was preparing a refresh on their marketing outreach. But now, they've been drawn into a national gun control debate. James Hagerty reports...","https://i.ytimg.com/vi/mYqP9-89HlM/default.jpg","120","90","https://i.ytimg.com/vi/mYqP9-89HlM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/mYqP9-89HlM/hqdefault.jpg","480","360","Wall Street Journal","none"
"35","bSaK_WlQB88","2012-07-16T19:13:16.000Z","UC0hy7TcR1gGD8nQBqrF2FaA","Maryland vs Virginia Men's Basketball Highlights","Virginia pulled away for a 71-44 victory over Maryland on Saturday. Virginia (20-6, 7-5 ACC) has reached the 20-win plateau for the first time since the 2006-07 season. Mike Scott finished...","https://i.ytimg.com/vi/bSaK_WlQB88/default.jpg","120","90","https://i.ytimg.com/vi/bSaK_WlQB88/mqdefault.jpg","320","180","https://i.ytimg.com/vi/bSaK_WlQB88/hqdefault.jpg","480","360","ACC Digital Network","none"
"36","9U42jbEoWX4","2012-12-17T18:26:17.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Lawmakers Debate Gun Control Following Shooting","Elected officials argued Sunday over how to prevent mass shootings like the one at an elementary school in Connecticut, with some calling for stricter gun controls and others arguing the restrictio...","https://i.ytimg.com/vi/9U42jbEoWX4/default.jpg","120","90","https://i.ytimg.com/vi/9U42jbEoWX4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/9U42jbEoWX4/hqdefault.jpg","480","360","Wall Street Journal","none"
"37","pS7yq0QLH88","2012-12-07T05:41:10.000Z","UCDRmGMSgrtZkOsh_NQl4_xw","Knicks vs Heat 2012: Despite no Carmelo, New York Shoots Lights Out from 3, Hands Miami First Home L","The New York Knicks improved to 14-4 and handed the Miami Heat their first loss of the season in South Beach with a 112-92 drubbing on Thursday night. Despite lacking the services of 5-time...","https://i.ytimg.com/vi/pS7yq0QLH88/default.jpg","120","90","https://i.ytimg.com/vi/pS7yq0QLH88/mqdefault.jpg","320","180","https://i.ytimg.com/vi/pS7yq0QLH88/hqdefault.jpg","480","360","SB Nation","none"
"38","3gB8405QZg8","2012-12-14T19:40:31.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","Connecticut Shooting Leaves at Least 25 Dead","Roy Occhiogrosso, a spokesman for Connecticut Gov. Dannel Malloy, begins a news conference discussing a shooting at a Newtown Friday morning that left at least two dozen dead. He said the governor...","https://i.ytimg.com/vi/3gB8405QZg8/default.jpg","120","90","https://i.ytimg.com/vi/3gB8405QZg8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/3gB8405QZg8/hqdefault.jpg","480","360","Wall Street Journal","none"
"39","os_bOdfaTSk","2012-08-25T00:02:08.000Z","UC-2MJlKSq9_pYk5-bdvMhnw","James Holmes Talked Of Plan To 'Kill People' Before Aurora Shooting","Aurora movie theater shooting suspect James Holmes told a University of Colorado classmate in March that he planned to kill people ""when his life was over,"" a prosecutor said in court records...","https://i.ytimg.com/vi/os_bOdfaTSk/default.jpg","120","90","https://i.ytimg.com/vi/os_bOdfaTSk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/os_bOdfaTSk/hqdefault.jpg","480","360","Denver7 – The Denver Channel","none"
"40","2C_LrjmcBGI","2012-11-19T22:11:36.000Z","UCZMqBccRMpd15jhcFsga4aA","Down Zero - Shooting IDPA","Across the country on any given weekend there are regular people like accountants, doctors, carpenters and even school teachers all gathering at their local gun ranges. They join with police...","https://i.ytimg.com/vi/2C_LrjmcBGI/default.jpg","120","90","https://i.ytimg.com/vi/2C_LrjmcBGI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2C_LrjmcBGI/hqdefault.jpg","480","360","PanteaoProductions","none"
"41","eDyMNpWX3DQ","2012-06-18T16:23:35.000Z","UCXHSgdbo8yPFcBayVwsj0jg","OLD SCHOOL 32-20 shooting plates","This guy was shooting a 32-20 and doing real good. No speed loaders! OLD SCHOOL!","https://i.ytimg.com/vi/eDyMNpWX3DQ/default.jpg","120","90","https://i.ytimg.com/vi/eDyMNpWX3DQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/eDyMNpWX3DQ/hqdefault.jpg","480","360","NelaShooters","none"
"42","HRG1m1WB-Z0","2012-08-23T16:45:16.000Z","UC6HyKpYWmX4zsy6_bJZIK7A","Tire store shooting","Tire store shooting.","https://i.ytimg.com/vi/HRG1m1WB-Z0/default.jpg","120","90","https://i.ytimg.com/vi/HRG1m1WB-Z0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/HRG1m1WB-Z0/hqdefault.jpg","480","360","WXYZ-TV Detroit | Channel 7","none"
"43","w5Oxu970CmY","2012-10-05T06:35:34.000Z","UCwPzlQU2MqEQJWgqM_0VFKQ","2 men shot in Salinas shooting","Police were called out to two separate shootings.","https://i.ytimg.com/vi/w5Oxu970CmY/default.jpg","120","90","https://i.ytimg.com/vi/w5Oxu970CmY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/w5Oxu970CmY/hqdefault.jpg","480","360","KSBW Action News 8","none"
"44","UiXuxEVEIzs","2012-06-03T14:26:49.000Z","UCR53k6pavINi9szqHgBG-mA","Fajerwerki 000056 Confetti Pneumatic, Multicolor, 60cm Triplex","http://www.triplex.pl/ e-mail: triplex@triplex.pl https://picasaweb.google.com/104468334559619004769 +48 71 355 72 52 Zapraszamy!","https://i.ytimg.com/vi/UiXuxEVEIzs/default.jpg","120","90","https://i.ytimg.com/vi/UiXuxEVEIzs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/UiXuxEVEIzs/hqdefault.jpg","480","360","Triplex Fajerwerki","none"
"45","2UO3Alw1Hyg","2012-10-27T01:50:36.000Z","UCwPzlQU2MqEQJWgqM_0VFKQ","Salinas man accused of raping girl pleads not guilty","Brannon Duren pleaded not guilty to nearly a dozen felony charges. He is accused of raping a 15-year-old girl and threatening to harm her family is she told anyone about it.","https://i.ytimg.com/vi/2UO3Alw1Hyg/default.jpg","120","90","https://i.ytimg.com/vi/2UO3Alw1Hyg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2UO3Alw1Hyg/hqdefault.jpg","480","360","KSBW Action News 8","none"
"46","XS5CKz3-ihU","2012-11-08T03:34:25.000Z","UCwPzlQU2MqEQJWgqM_0VFKQ","Salinas Police Department employee accused of embezzling","A community service officer is accused of embezzling thousands of dollars from the Salinas Police Department.","https://i.ytimg.com/vi/XS5CKz3-ihU/default.jpg","120","90","https://i.ytimg.com/vi/XS5CKz3-ihU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/XS5CKz3-ihU/hqdefault.jpg","480","360","KSBW Action News 8","none"
"47","pdIS2MjCALo","2012-07-14T03:08:32.000Z","UCwPzlQU2MqEQJWgqM_0VFKQ","After Salinas churchgoer slain, leaders call for peace","A triple shooting in East Salinas left one church worshiper dead, and two others shot.","https://i.ytimg.com/vi/pdIS2MjCALo/default.jpg","120","90","https://i.ytimg.com/vi/pdIS2MjCALo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/pdIS2MjCALo/hqdefault.jpg","480","360","KSBW Action News 8","none"
"48","2SAWeR6l-cs","2012-12-21T06:54:44.000Z","UCK7tptUDHh-RYDsdxO1-5QQ","A Brief History of the NRA","In its 141st year, the NRA has risen to become one of America's most powerful lobby groups. Now the NRA is responding to a massacre that has President Obama advocating for more stringent gun...","https://i.ytimg.com/vi/2SAWeR6l-cs/default.jpg","120","90","https://i.ytimg.com/vi/2SAWeR6l-cs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2SAWeR6l-cs/hqdefault.jpg","480","360","Wall Street Journal","none"
"49","AoGoj4DpCtU","2012-07-19T19:47:43.000Z","UCzJCrbhgN4ahgRq0BnI9g6w","Ray Allen Shooting Drill - Basketball Shooting Drills","To Get Free Shooting Workouts and Tips, Click Below: http://www.breakthroughbasketball.com/ytj The Ray Allen shooting drills is a great drill that you can use for a shooting warm up or end...","https://i.ytimg.com/vi/AoGoj4DpCtU/default.jpg","120","90","https://i.ytimg.com/vi/AoGoj4DpCtU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/AoGoj4DpCtU/hqdefault.jpg","480","360","BreakthroughBBall","none"
"50","GfW0RKxxB78","2012-10-10T17:26:46.000Z","UC5U7F1xXj7dBKTcsVkXZ6pw","2012 10 06 07 00 20 Shooting of Dan McGrew","","https://i.ytimg.com/vi/GfW0RKxxB78/default.jpg","120","90","https://i.ytimg.com/vi/GfW0RKxxB78/mqdefault.jpg","320","180","https://i.ytimg.com/vi/GfW0RKxxB78/hqdefault.jpg","480","360","rja73154","none"
"51","idVKVb6cOko","2012-01-22T14:06:31.000Z","UCgw21HREMGqY4CDoxslHDow","Top Gun Jets II (1988)","VIDEO & SOUNDTRACK DOWNLOAD NOW AVAILABLE AT ARCHIVE.ORG! https://archive.org/details/TopGunJetsII VHS Cover: https://archive.org/download/TopGunJetsII/Cover_Images/VHS_Cover.jpg You'll be...","https://i.ytimg.com/vi/idVKVb6cOko/default.jpg","120","90","https://i.ytimg.com/vi/idVKVb6cOko/mqdefault.jpg","320","180","https://i.ytimg.com/vi/idVKVb6cOko/hqdefault.jpg","480","360","techguru101a","none"
